raw,processed,label
Boleh minta alamat nya kalo dari gang softball kmna gtu,minta alamat nya jika gang softball kmna begitu,0
Boleh nitip coklat ke alhuda?,nitip coklat alhuda,0
Boleh yang di depan ramen aa gpp jam 12.39 ya,ramen aa enggak apa jam iya,0
Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,besok kmpul euy bagaimana tapi begini saja vote saja yang besok sapa sekarang sapa,0
"Btw magicomnya yg sedang Gais, gaada yg gede",ngomong-ngomong magicomnya yang gais enggak ada yang gede,0
Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,bu maaf lupa hari jumat iya jumat buka jam bu solat jumat maaf upi iya,0
Bu mau mastiin ketemu di jica kan Bu?,bu mastiin ketemu jica bu,0
Buat yg mahasiswa baru,yang mahasiswa baru,0
"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",bulan daging sapi bakar mana pantai rumah nama,0
Cape sih tp da susah euy kalo udah pikiran gtu teh,capek sih tapi sudah susah euy jika sudah pikir begitu kakak perempuan,0
Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,cara panggil nya localhost sistemrumahsakit gerbang rawatdarurat,0
"cari yang seken, murah meriah kualiatasnya masih bagus kok",cari ken murah riah kualiatasnya bagus,0
Ceritanya biasa aja. Tp tetep bikin nangis,cerita saja tapi tetap buat menang,0
Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,coba yang prodi punten lihat jadwal sidang tulis suruh kumpul jam berapa begitu enggak nuhun,0
"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",coba kakak perempuan dia kadang cewek mah overthink overreact,0
Cukup alquran sbgai pedoman bagi org2 yg beriman.,cukup alquran bagai pedoman orang yang iman,0
"da gapapa public juga, asal jangan ada yang dimasukin.",sudah gapapa public asal masuk,0
Da sebenernya makan sama indomie ge cukup aku mah 😂,sudah benar makan indomie ge cukup mah,0
"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",pt gagas pt ixindo pt bima data pratama sama sukarnohatta sama purwakarta smk pagi sama swamedia kang,0
Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,data pasien no medrec sedang daftar ulang pakai no register karena field yang isi daftar ulang beda tablenya beda,0
Derr ya jangan wacana kaka bunda,derr iya wacana kakak bunda,0
"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",folder sql aya sql rawatdaruat sql tinggal sesuain kamu aku coba ente jalanken urg mah teu jalan ngan load view mah error database soalna lieur gabungken database nya,0
Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,kfc belok setiabudi bawah pom bensin colok enggak sih,0
Diagnosa mana? Di pasien_irj ga ada diagnosa,diagnosa pasien irj enggak diagnosa,0
nama1 helmkuuuu.:'(,nama helm,0
nama1 ntr aku ke kosan kamu yaaaaa,nama entar kosan iya,0
dikirim nya disatuin ?,kirim nya disatuin,0
nama1 dah selesei blm machine learningnya ?,nama deh selesei belum machine learningnya,0
nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,nama nomor yang entar ayu sms kalau sudah depan kosan ya,0
"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",nama kosan ya tanya juga soal lapor enggak,0
"nama1, minta controller dan view nya aja.",nama minta controller view nya saja,0
"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",nama minta database view controller js dropdown kota,0
nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,nama pakai flash animasi enggak pakai movie maker,0
nama1 di kosan gaaa? Mau numpang dooong,nama kosan enggak numpang,0
"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",nama mana minta tolong bisns proses nya,0
nama1 ke pt. inti?,nama pt inti,0
nama1 maapin baru buka line,nama maaf baru buka line,0
nama1 mau pergi ga? Kalo engga aku mau ke kosan,nama pergi enggak jika enggak kosan,0
"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",nama note nama dinamic emil kembaliin nama bagaimana,0
nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,nama cara buat makalah daftar isi langsung jadi bagaimana,0
nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),nama graha desila kmr lantai aqua kembali,0
Dilantai 2 ya tepat diruang skripsi,lantai iya tepat ruang skripsi,0
Dimulai dari angka 0,mulai angka,0
Dmana aja kang boleh hehe,mana saja kang he,0
Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,doa saja iya besok lancar cepat sampai jam malam,0
Dr ciateul terus masa kekalapa lg (frown),dari ciateul terus masa kekalapa lagi frown,0
"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",aduh gusti ujan gede moga riung enggak bocor ya gais,0
E& (gila) ada namakuuu. Kapan aku luluuus,gila nama lulus,0
Edan edan nama1 semoga menjadi keluarga samawa ,edan edan nama moga jadi keluarga samawa,0
Eh aku instances deh. Diload ga bs ,eh instances deh diload enggak bisa,0
"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",eh kosan nama maksud teman nama september,0
"Eh gatau, td Bagus yang nanyain",eh enggak tau tadi bagus nanyain,0
"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",eh iya gais kado sudah kasih ya kata nama terimakasih maaf salah minggu sudah samarinda,0
Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,eh brati makan kali iya malam sama besok pagi,0
Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,eh tapi jam pas jangan malam habis mgrib takut pulang waktu,0
emang berbayar nama1 .,memang bayar nama,0
Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,enakaa saja gue antar cowok gue ya dijmput nama,0
Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,enggak tahu sep entar kosan cek malam lihat,0
"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",enggak kakak perempuan sudah siap brgkt tadi line teteh,0
Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,eta mah data dokter seluruh maksud urg kakak perempuan sih pasien kakak perempuan aya meren pariksa ku dokter saha,0
"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",nama lembar yang kamrin minta pak anto tapi ibu minta yang bab parafrase kalimat jangan copy paste,0
nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,nama jalan besok saja habis jumat ketemu kanto web service nya akses,0
Food Teh maksudnya bukan beras kan kang? ,food kakak perempuan maksud beras kang,0
Ga ada birthday nya? Wkwk,enggak birthday nya wkwk,0
Gaaais dlm semenit aja aku jd nasabah btpn wkwk,gais dalam menit saja jadi nasabah btpn wkwk,0
Gaaais penamaannya kyk nama1 nih biar rapih,gais nama kayak nama ini supaya rapi,0
Gaada buat yg bukan temen mah,enggak ada yang teman mah,0
Gaes gaes mau drakor gaes besok yawww,guys guys drakor guys besok yaw,0
Gais aku sudah brgkt. Mau matiin hp,gais brgkt matiin handphone,0
Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,gais besok kke kantor iya nyerahin lapor sudah dapat ttd paedi hard jilid jangan lupa iya source lapor celana dalam,0
Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,gais chat tolong baca paham supaya enggak ulg,0
Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,gais jika dari upi unisba pakai angkot pulang pergi,0
"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",gais kata ngantor tanggal bawa form nilai daftar hadir form bimbing sekalulian foto,0
Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,gais kayak bapa enggak balas sms bagaimana tapi bapa balas sms kakak perempuan tia bilang kantor tia juga bilang kantor hari,0
Gais laporan 40 itu di bimbingan pembimbing lapangan?,gais lapor bimbing bimbing lapang,0
Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,gais tanya pula apa saja yang minta dari tempat pula selesai nilai dari kampus surat enggak,0
Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,tidak jadi gadiabsen yang telat lebib dari menit sudah kayak,0
Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,enggak takut tapi memang belum enggak tau sampai kwkw,0
"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",enggak sih percaya saja dosa tanggung he nilai mobprog selesai sila cek,0
Gampang da cuma tampilan doang.,gampang sudah tampil doang,0
Gara gara batman. Pdhl udh diulang,gara gara batman padahal sudah ulang,0
"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",enggak tau nuy suruh tunggu saja cenah belum diinvite apapa mah,0
"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",enggak tau bapa nya lanjur jumat pokok suruh kumpul dulu begitu kata,0
Geng hari ini mau jam brpa ? Respon yah...,geng hari jam berapa respon ya,0
Gimana nuy menghadapi beliau?,bagaimana nuy hadap beliau,0
Gpp kali beda beda sep,enggak apa kali beda beda sep,0
Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),teman yang motor pergi ke kampus enggak temenin ambil foto unbearable,0
Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,teman gabawa beras iya habis dari pasar beli berat banget yang bawa beras mohon lebih he,0
Guys di bdg ada studi foto yg gini gaaak,teman bandung studi foto yang begini enggak,0
Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,teman numpang promosi kalau yang butuh jual macbook air layar inch ram gb ada gb garansi sisa bulan jual jarang pakai harga pm,0
"Guys, aku ganti template nya.",teman ganti template nya,0
"Guys, untuk groupwherenya pake github aja ya ",teman untuk groupwherenya pakai github saja iya,0
"habis ini, pake groupwhere. biar ga berceceran filenya.",habis pakai groupwhere supaya enggak cecer filenya,0
Haha ayook kita bully adi ndut sama sama 😃😃,tertawa ayook bully adi gendut,0
"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",hai akang teteh tahu calon pimpin kemakom periode yuk simak visi misi,0
Harganya kisaran 50rb nama1 😂,harga kisar ribu nama,0
Hari kamis saya baru masuk,hari kamis baru masuk,0
"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",hayu sudah gais tapi harus disurvey kalau tiba something wkwk,0
"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",hbd nama cepat sidang cepat wisuda iya amin,0
Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,he sep ku jebol pakai solder tapi jadi jelek,0
Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,hmm benar hanya eksekusi jquery control sep coba cek jquery yang dicotroller waktu klik button controller yang nyetak pdf,0
hmmm tiket ke batam berapa duit gile~,hm tiket batam duit gila,0
Hub kita lg kalo udah dkt wktnya.,hubung lagi jika sudah dkt wktnya,0
"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",ibu bobok tanya tentang daging jika daging presto,0
"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",informasi gempa mag sr jun wib lok ls buat kamu tenggara kep tawa sumbar kedlmn kamu bmkg,0
"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",hujan malam ruang tengah kamar kayak enggak bisa nyalain tunggu kering baru nyala moga ujannya renti,0
Ini ini udh disini mau apa aku gorengin,sudah gorengin,0
Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,jika lagi benar kumpul lagi mewek jamaah,0
"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",insyallah ikhlas mel asa sudah bahas grup terus yang responnya begitu,0
"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",isi saldo nya grapari indomaret atau tf baca,0
"itu masih pake data dummy, ntar gampang itu mh.",pakai data dummy entar gampang mah,0
Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,nama apa nur tokopedi bukalapak lumayan lah complete walopun kau jenis,0
"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",kakak perempuan benar karena sakit sama orang nuy jika sudah nemu orang baru mah rasa beda,0
itu yang tugas pentaho langsung presentasi di pentaho nya ?,tugas pentaho langsung presentasi pentaho nya,0
Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,iya ingat jam dinding rumah awet kata hadiah nikah,0
"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",iya nama akhir lab jarkom pas copy sql sigindo tea,0
Iya ih ko sedih sih gtau kapan lg ke bandung :(,iya ih kok sedih sih enggak tau lagi bandung,0
Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,iya ih maksimal waktu bulan wkwkwk padahal saja yang mau pindah,0
Iya kalau ada yang kosong agus atau sept,iya kosong agus september,0
Iya kan file terkahir itu data_pasien. -_-,iya file terkahir data pasien,0
Iya kar lg dikosan nih. Numpang ap?,iya kar lagi dikosan ini numpang apa,0
iya ke singapur make yang 1dolar tea gening wkwk,iya singapur pakai dolar tea gening wkwk,0
Iya liat mock up nya maksudnya,iya lihat mock up nya maksud,0
Iya put alat masak makan mah aku usahain ada,iya put alat masak makan mah usahain,0
"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",iya kakak perempuan soal selasa bapa hari rabu berangkat,0
Iya ya ratarata programmer gt hirenya udh pake csps gt gt,iya iya ratarata programmer begitu hirenya sudah pakai csps begitu begitu,0
"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",iya butuh data kakak perempuan soal data rj rd,0
"Iya, semua kamera kecuali kamera lia aku taro di situ semua",iya kamera kecuali kamera lia taro situ,0
Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,iya makan bumbu dsb supaya bawa dari rumah irit hehehe,0
Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,iya ayyukk supaya reuni dengan orang fir,0
Iyalah makin malam makin mahal kek yg suka dijalanan,iya malam mahal kayak yang suka jalan,0
Jadi kapan kita meet upnyaa nih temaan temaan?,jadi meet upnyaa ini tema tema,0
Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,jadi kita cari sibuk juga iya supaya enggak pikir cowok melulu,0
"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",jadi malas banget pula asa enggak beres wkwk apa rawosi enggak masalah,0
Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,jadi barang yang pilih nyesuain budget saja pilih atas,0
Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,jadi ambil bulan sampai desember kamar dua sodara,0
"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",jadi sok bagi uang kas kira,0
"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",jajar kantin kesana dekat pengkol pokok kang tulisanya sudah,0
"Jam 12 wid, nanti berangkat jam 10",jam wid berangkat jam,0
Jam 8 berangkat aja gmn teh,jam berangkat saja bagaimana kakak perempuan,0
Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa ,jam berapa brpnya besok kabarin kumpul sore iya,0
"Jangan di agendain, suka ga jadi wkwkwk ",agendain suka enggak jadi wkwkwk,0
Jangan gitu kang.. Aku tersinggung.,begitu kang singgung,0
Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,januari mah ambil minggu saja masuk minggu januari,0
Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,januari pokok sapa mana libur fix amin,0
Jauh amat jemput di poskamling cilimus dee,jauh jemput poskamling cilimus dek,0
Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,jadi kpnih kantor ambil form balik lagi asih lapor jadi lapor enggak lampir,0
"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",jadi misal ini murid guru sih guru asih uji hasil jawab uji murid dibandingin jawab guru jawab yang benar terus outputnya upa skor hasil uji,0
Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,jangan lupa malam jangan malam saja ada saja juga,0
"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",jemari jabat batin rindu ikhlas maaf lewat pesan jemari silaturahmi mohon maaf lahir batin,0
Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,jumlah poin tanggal poin masuk kategori redaksi masa laku poin des,0
Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,kak enggak lihat kosannya sekarang soal ngerjain uts take rumah kak,0
Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,untuk ayam kremes cabai ijo kakak perempuan untuk bakar rica rica kasih ribu deh pakai box air gelas,0
Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,agus september belum jamin kosong,0
Kalau gamepro uasnya materi atau praktek Pak?,gamepro uasnya materi praktek pak,0
Kalau ini gagal. Urg pindah haluan ke sana deh,gagal urg pindah haluan deh,0
Kalau mau bikin model/controller mending per apa y?,buat model controller lebih baik,0
Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,pertable memang lebih rapi lapor sih mad hanya bingung pertable kdgkan yang pakai didr beberapa table bagaimana itu mad,0
"Kalem, saya diantapani lagi ujian sama intan. Hher",kalem diantapani uji intan hher,0
Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,sudah berapa kali bimbing omong saja belum,0
Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,jika daun pepaya mah bungkus daun pakai pepaya put,0
kalo aku ngasihinnya habis ashar aja gpp ?,jika ngasihinnya habis ashar saja enggak apa,0
"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",jika sih tabel nama mnyesuaikan butuh,0
Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,jika daftar doang jadi prasidang enggak,0
Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,jika enggak belakang aqila bulan enggak tau enggak deh,0
Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,jika grup jarang baca tertawa jadi suka tinggal kabar berita,0
Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,jika kata raditya dika itu cara pandang orang tentang cinta ubah alami patah hati hebat tertawa,0
"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",jika kep ribu lebih baik ikut ini tinggal duduk manis unpad du,0
Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,jika masak bawa bahan dari rumah supaya irit wkwk,0
kalo ngga besok ke kampus senin  nama1 ke kampus nya ,jika enggak besok kampus senin nama kampus nya,0
Kalo nonton hr ini mahal yah? Week end,jika tonton hari mahal ya wig end,0
"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",jika pacar juga cowonya yang sayang teman supaya enggak ngebatin,0
Kalo pake daging yg dah direbus enak gak dijadiin sate?,jika pakai daging yang deh rebus enak enggak jadi sate,0
Kalo satpam tanya bilang aja ketemu saya,jika satu aman tanya bilang saja ketemu,0
Kalo udah ad progres besok aja jam 2an kesini..,jika sudah ada progres besok saja jam an kesini,0
kamu kapan ke bandungg??,bandungg,0
kamu sibuk ngapain aja disana ?,sibuk kapai saja sana,0
Kamu yah yang ngajakin mereka.,ya ngajakin,0
"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",bapak omong iya terus tanya bilang lagi ramai sama sibuk kampus ya,0
Kan dia masih gatau ngeditnya kek gmn haha,enggak tau edit kayak bagaimana tertawa,0
Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,karena bulan baru qaqa omong gituch,0
Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,kang nama itu baru menang milyar hahaha kemakom prestasi,0
Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat ,kantin fip nama tadi pus tapi bentar lagi sholat,0
Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,sih surabaya besok hati kamis kantor bagaimana,0
Kartu SIM Anda telah berhasil diganti. Terima kasih,kartu sim hasil ganti terima kasih,0
Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,kasih norek saja belah tahu yang juga punya hak untuk udunan wkwk bilang bts waktu trfr niat,0
Ke kantor siang aja..,kantor siang saja,0
Keknya pernah liat undangannya di prodi,kayak lihat undang prodi,0
Kita kmpul yu sblum puasa :-) waktunya ,kmpul yuk belum puasa waktu,0
kita lewat kolam renang? di gymnas atau gik,lewat kolam renang gymnas gik,0
Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,yang tinggal pdg saja mah tinggal cu saja meet up nya,0
Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,kok begitu iya parah banget masa jam kerja ngeroko supaya dapat inspirasi meren iya,0
Kok antara optimis dan ngga yah 😟,optimis enggak ya,0
"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.",koreksi salah kalau lupa bagus sih coba coba enggak mubazir dibalikin csv iya pakai transformasi,0
krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,karena pulsa limit cukup dapat informasi putar kartu tri via aplikasi bimatri,0
ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,ku ratus ini tabung nama tabung nama pergi,0
Kumpul dulu aja di lab basdat biar bareng2,kumpul saja lab basdat supaya bareng,0
"Kumpulnya makan daging, jadi gak usah ke resto :D",kumpul makan daging jadi enggak perlu resto,0
Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa,kurang tahu sep periksa controllernya waktu instansiasi new tcpdf lupa,0
Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak,enggak gera sama sih kakak tapi jika antar enggak enak,0
"Lebay gt katanya ""meni gitu ama mamanya teh gak blg2""",lebih begitu kata meni begitu sama mama kakak perempuan enggak bilang,0
Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,lingkung kerja asap jika enggak ngerokok iya nge vape begitu coba cowok banyak,0
Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi,load controller construct mad kemarin coba enggak bisa paksa dalam fungsi,0
"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",maf lupa handphone baru nyala jadi pagi pulang kosan maaf sangat,0
Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,maaf aktif paket flash nomor daftar,0
Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,maaf bu jadi jam iya ketemu bu bagaimana baik,0
Maaf bu kalau pesanannya bebek atau ayam ya,maaf bu pesan bebek ayam iya,0
Maaf kaprodi kita itu siapa yah hehe,maaf kaprodi ya he,0
"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",maaf keyword masuk salah informasi lanjut hubung call center,0
"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",maaf pesan kirim sila coba terimakasih,0
"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",maaf pulsa cukup untuk laku beli paket flash pilih sila isi ulang pulsa,0
Maafin ya guys gak hari ini huhuhu,maaf iya teman enggak hari huhuhu,0
Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,mah mel kosan dila habis kerja kelompok pegat hujan,0
Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,tibatiba layar hitam begitu apa jatuh,0
Makasih gais doakan kami yg masih berjuang ya 💪,terima kasih gais doa yang juang iya,0
Makasih semuanyaaa mohon doanya yaaa,terima kasih mohon doa iya,0
"Malem aja lah, jam 5 nanggung banget mw maghrib haha",malam saja jam nanggung banget mau maghrib tertawa,0
Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,duduk pulang kadang enggak tahu ada dblkg yang hdr yang enggak wkwk,0
Mandi?? Aku selesei isya mau bobo,mandi selesei isya tidur,0
Masak dikosan aku mau makan orek buatan kamu min,masak dikosan makan orek buat min,0
Masih boleh ikutan gaaaa wkwkwkwk,ikut enggak wkwkwkwk,0
Masih ngerasa bersalah ama kalian sebenernya,rasa salah sama benar,0
Masih yang dekat sungai dulu kok diil 😁,sungai diil,0
Matikan services spt antivirus dll.,mati services seperti antivirus dan lain,0
Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,minta kirim foto selempang yang waktu terima kasih,0
Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,naik gojek enggak driver kayak bawa,0
Mau nitip ga saya lagi di gerlong.,nitip enggak gerlong,0
"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",dibawain kacamata enggak keluar jam,0
Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,sunday terus rasa slainya,0
Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,baik bug karena ganti db beberapa lagi enak tonton tadi ditelfon,0
Merica jeruk nipis aku ajaa,merica jeruk nipis saja,0
Mgkin periksa nama id di view jg sep,mungkin periksa nama id view juga sep,0
Min kalo ada inpo kosan perbulan share ya 😆,min jika inpo kosan bulan share iya,0
Min lg dmn? Mo ngambil sertifikat yg kompas hihu,min lagi mana mau ambil sertifikat yang kompas hihu,0
"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. ",mal aidzin walfaidin mohon maaf lahir batin iya akang teteh,0
Minggunya pengen ke lembang git seharian ngubek bandung :(,minggu pengin lembang git hari ngubek bandung,0
